Year,Date,RegionName,StateName,median_housing_price
2019,7/31/2019,"Cleveland, OH",OH,162583
2019,8/31/2019,"Cleveland, OH",OH,163133
2019,9/30/2019,"Cleveland, OH",OH,159300
2019,10/31/2019,"Cleveland, OH",OH,155800
2019,11/30/2019,"Cleveland, OH",OH,152467
2019,12/31/2019,"Cleveland, OH",OH,150567
2017,1/31/2017,"Cincinnati, OH",OH,159267
2017,2/28/2017,"Cincinnati, OH",OH,156590
2017,3/31/2017,"Cincinnati, OH",OH,156590
2017,4/30/2017,"Cincinnati, OH",OH,158923
2017,5/31/2017,"Cincinnati, OH",OH,163300
2017,6/30/2017,"Cincinnati, OH",OH,168348
2017,7/31/2017,"Cincinnati, OH",OH,171682
2017,8/31/2017,"Cincinnati, OH",OH,174982
2017,9/30/2017,"Cincinnati, OH",OH,172967
2017,10/31/2017,"Cincinnati, OH",OH,170553
2017,11/30/2017,"Cincinnati, OH",OH,169253
2017,12/31/2017,"Cincinnati, OH",OH,169920
2018,1/31/2018,"Cincinnati, OH",OH,169000
2018,2/28/2018,"Cincinnati, OH",OH,167000
2018,3/31/2018,"Cincinnati, OH",OH,168833
2018,4/30/2018,"Cincinnati, OH",OH,172667
2018,5/31/2018,"Cincinnati, OH",OH,177667
2018,6/30/2018,"Cincinnati, OH",OH,180225
2018,7/31/2018,"Cincinnati, OH",OH,181928
2018,8/31/2018,"Cincinnati, OH",OH,182595
2018,9/30/2018,"Cincinnati, OH",OH,179003
2018,10/31/2018,"Cincinnati, OH",OH,175800
2018,11/30/2018,"Cincinnati, OH",OH,175100
2018,12/31/2018,"Cincinnati, OH",OH,175300
2019,1/31/2019,"Cincinnati, OH",OH,174050
2019,2/28/2019,"Cincinnati, OH",OH,171750
2019,3/31/2019,"Cincinnati, OH",OH,173083
2019,4/30/2019,"Cincinnati, OH",OH,177000
2019,5/31/2019,"Cincinnati, OH",OH,182667
2019,6/30/2019,"Cincinnati, OH",OH,188150
2019,7/31/2019,"Cincinnati, OH",OH,191483
2019,8/31/2019,"Cincinnati, OH",OH,190483
2019,9/30/2019,"Cincinnati, OH",OH,187667
2019,10/31/2019,"Cincinnati, OH",OH,184333
2019,11/30/2019,"Cincinnati, OH",OH,183667
2019,12/31/2019,"Cincinnati, OH",OH,184167
2017,1/31/2017,"Tulsa, OK",OK,154667
2017,2/28/2017,"Tulsa, OK",OK,153000
2017,3/31/2017,"Tulsa, OK",OK,152617
2017,4/30/2017,"Tulsa, OK",OK,153533
2017,5/31/2017,"Tulsa, OK",OK,158367
2017,6/30/2017,"Tulsa, OK",OK,161083
2017,7/31/2017,"Tulsa, OK",OK,164833
2017,8/31/2017,"Tulsa, OK",OK,164167
2017,9/30/2017,"Tulsa, OK",OK,163500
2017,10/31/2017,"Tulsa, OK",OK,161000
2017,11/30/2017,"Tulsa, OK",OK,161333
2017,12/31/2017,"Tulsa, OK",OK,161333
2018,1/31/2018,"Tulsa, OK",OK,161167
2018,2/28/2018,"Tulsa, OK",OK,160000
2018,3/31/2018,"Tulsa, OK",OK,160667
2018,4/30/2018,"Tulsa, OK",OK,161667
2018,5/31/2018,"Tulsa, OK",OK,164333
2018,6/30/2018,"Tulsa, OK",OK,166333
2018,7/31/2018,"Tulsa, OK",OK,167000
2018,8/31/2018,"Tulsa, OK",OK,167542
2018,9/30/2018,"Tulsa, OK",OK,166376
2018,10/31/2018,"Tulsa, OK",OK,166376
2018,11/30/2018,"Tulsa, OK",OK,166333
2018,12/31/2018,"Tulsa, OK",OK,164833
2019,1/31/2019,"Tulsa, OK",OK,164333
2019,2/28/2019,"Tulsa, OK",OK,161167
2019,3/31/2019,"Tulsa, OK",OK,162833
2019,4/30/2019,"Tulsa, OK",OK,165000
2019,5/31/2019,"Tulsa, OK",OK,171667
2019,6/30/2019,"Tulsa, OK",OK,176667
2019,7/31/2019,"Tulsa, OK",OK,179967
2019,8/31/2019,"Tulsa, OK",OK,176633
2019,9/30/2019,"Tulsa, OK",OK,173473
2019,10/31/2019,"Tulsa, OK",OK,170173
2019,11/30/2019,"Tulsa, OK",OK,169840
2019,12/31/2019,"Tulsa, OK",OK,172667
2017,1/31/2017,"Oklahoma City, OK",OK,162650
2017,2/28/2017,"Oklahoma City, OK",OK,162583
2017,3/31/2017,"Oklahoma City, OK",OK,162083
2017,4/30/2017,"Oklahoma City, OK",OK,163417
2017,5/31/2017,"Oklahoma City, OK",OK,165111
2017,6/30/2017,"Oklahoma City, OK",OK,167945
2017,7/31/2017,"Oklahoma City, OK",OK,169445
2017,8/31/2017,"Oklahoma City, OK",OK,170167
2017,9/30/2017,"Oklahoma City, OK",OK,169167
2017,10/31/2017,"Oklahoma City, OK",OK,165833
2017,11/30/2017,"Oklahoma City, OK",OK,164000
2017,12/31/2017,"Oklahoma City, OK",OK,163667
2018,1/31/2018,"Oklahoma City, OK",OK,163667
2018,2/28/2018,"Oklahoma City, OK",OK,164167
2018,3/31/2018,"Oklahoma City, OK",OK,164333
2018,4/30/2018,"Oklahoma City, OK",OK,168083
2018,5/31/2018,"Oklahoma City, OK",OK,170583
2018,6/30/2018,"Oklahoma City, OK",OK,171250
2018,7/31/2018,"Oklahoma City, OK",OK,172500
2018,8/31/2018,"Oklahoma City, OK",OK,172000
2018,9/30/2018,"Oklahoma City, OK",OK,173667
2018,10/31/2018,"Oklahoma City, OK",OK,173667
2018,11/30/2018,"Oklahoma City, OK",OK,173333
2018,12/31/2018,"Oklahoma City, OK",OK,172333
2019,1/31/2019,"Oklahoma City, OK",OK,172667
2019,2/28/2019,"Oklahoma City, OK",OK,176000
2019,3/31/2019,"Oklahoma City, OK",OK,179667
2019,4/30/2019,"Oklahoma City, OK",OK,183250
2019,5/31/2019,"Oklahoma City, OK",OK,184917
2019,6/30/2019,"Oklahoma City, OK",OK,190250
2019,7/31/2019,"Oklahoma City, OK",OK,189667
2019,8/31/2019,"Oklahoma City, OK",OK,190776
2019,9/30/2019,"Oklahoma City, OK",OK,186776
2019,10/31/2019,"Oklahoma City, OK",OK,185942
2019,11/30/2019,"Oklahoma City, OK",OK,185547
2019,12/31/2019,"Oklahoma City, OK",OK,185547
2017,1/31/2017,"Portland, OR",OR,339633
2017,2/28/2017,"Portland, OR",OR,339000
2017,3/31/2017,"Portland, OR",OR,344333
2017,4/30/2017,"Portland, OR",OR,351000
2017,5/31/2017,"Portland, OR",OR,361667
2017,6/30/2017,"Portland, OR",OR,368667
2017,7/31/2017,"Portland, OR",OR,373667
2017,8/31/2017,"Portland, OR",OR,374750
2017,9/30/2017,"Portland, OR",OR,372750
2017,10/31/2017,"Portland, OR",OR,371083
2017,11/30/2017,"Portland, OR",OR,367908
2017,12/31/2017,"Portland, OR",OR,367908
2018,1/31/2018,"Portland, OR",OR,371242
2018,2/28/2018,"Portland, OR",OR,375284
2018,3/31/2018,"Portland, OR",OR,378618
2018,4/30/2018,"Portland, OR",OR,381951
2018,5/31/2018,"Portland, OR",OR,388333
2018,6/30/2018,"Portland, OR",OR,395650
2018,7/31/2018,"Portland, OR",OR,396317
2018,8/31/2018,"Portland, OR",OR,397983
2018,9/30/2018,"Portland, OR",OR,392633
2018,10/31/2018,"Portland, OR",OR,391347
2018,11/30/2018,"Portland, OR",OR,387623
2018,12/31/2018,"Portland, OR",OR,385989
2019,1/31/2019,"Portland, OR",OR,383276
2019,2/28/2019,"Portland, OR",OR,384667
2019,3/31/2019,"Portland, OR",OR,387667
2019,4/30/2019,"Portland, OR",OR,392667
2019,5/31/2019,"Portland, OR",OR,398300
2019,6/30/2019,"Portland, OR",OR,403300
2019,7/31/2019,"Portland, OR",OR,406632
2019,8/31/2019,"Portland, OR",OR,404998
2019,9/30/2019,"Portland, OR",OR,402482
2019,10/31/2019,"Portland, OR",OR,400817
2019,11/30/2019,"Portland, OR",OR,402450
2019,12/31/2019,"Portland, OR",OR,403300
2017,1/31/2017,"Allentown, PA",PA,175717
2017,2/28/2017,"Allentown, PA",PA,172467
2017,3/31/2017,"Allentown, PA",PA,169167
2017,4/30/2017,"Allentown, PA",PA,171667
2017,5/31/2017,"Allentown, PA",PA,175500
2017,6/30/2017,"Allentown, PA",PA,182133
2017,7/31/2017,"Allentown, PA",PA,186300
2017,8/31/2017,"Allentown, PA",PA,192467
2017,9/30/2017,"Allentown, PA",PA,190800
2017,10/31/2017,"Allentown, PA",PA,189967
2017,11/30/2017,"Allentown, PA",PA,183633
2017,12/31/2017,"Allentown, PA",PA,183667
2018,1/31/2018,"Allentown, PA",PA,183633
2018,2/28/2018,"Allentown, PA",PA,179933
2018,3/31/2018,"Allentown, PA",PA,178767
2018,4/30/2018,"Allentown, PA",PA,178800
2018,5/31/2018,"Allentown, PA",PA,187167
2018,6/30/2018,"Allentown, PA",PA,193333
2018,7/31/2018,"Allentown, PA",PA,198333
2018,8/31/2018,"Allentown, PA",PA,203300
2018,9/30/2018,"Allentown, PA",PA,199133
2018,10/31/2018,"Allentown, PA",PA,198133
2018,11/30/2018,"Allentown, PA",PA,193167
2018,12/31/2018,"Allentown, PA",PA,194500
2019,1/31/2019,"Allentown, PA",PA,190500
2019,2/28/2019,"Allentown, PA",PA,187167
2019,3/31/2019,"Allentown, PA",PA,185000
2019,4/30/2019,"Allentown, PA",PA,188300
2019,5/31/2019,"Allentown, PA",PA,194740
2019,6/30/2019,"Allentown, PA",PA,202040
2019,7/31/2019,"Allentown, PA",PA,208740
2019,8/31/2019,"Allentown, PA",PA,212300
2019,9/30/2019,"Allentown, PA",PA,213333
2019,10/31/2019,"Allentown, PA",PA,209000
2019,11/30/2019,"Allentown, PA",PA,204000
2019,12/31/2019,"Allentown, PA",PA,200667
2017,1/31/2017,"Harrisburg, PA",PA,168317
2017,2/28/2017,"Harrisburg, PA",PA,166133
2017,3/31/2017,"Harrisburg, PA",PA,163467
2017,4/30/2017,"Harrisburg, PA",PA,168010
2017,5/31/2017,"Harrisburg, PA",PA,172192
2017,6/30/2017,"Harrisburg, PA",PA,178842
2017,7/31/2017,"Harrisburg, PA",PA,180982
2017,8/31/2017,"Harrisburg, PA",PA,183950
2017,9/30/2017,"Harrisburg, PA",PA,181600
2017,10/31/2017,"Harrisburg, PA",PA,178267
2017,11/30/2017,"Harrisburg, PA",PA,174967
2017,12/31/2017,"Harrisburg, PA",PA,175667
2018,1/31/2018,"Harrisburg, PA",PA,175665
2018,2/28/2018,"Harrisburg, PA",PA,172998
2018,3/31/2018,"Harrisburg, PA",PA,168982
2018,4/30/2018,"Harrisburg, PA",PA,170650
2018,5/31/2018,"Harrisburg, PA",PA,174967
2018,6/30/2018,"Harrisburg, PA",PA,178383
2018,7/31/2018,"Harrisburg, PA",PA,181717
2018,8/31/2018,"Harrisburg, PA",PA,183400
2018,9/30/2018,"Harrisburg, PA",PA,181567
2018,10/31/2018,"Harrisburg, PA",PA,180900
2018,11/30/2018,"Harrisburg, PA",PA,179233
2018,12/31/2018,"Harrisburg, PA",PA,181333
2019,1/31/2019,"Harrisburg, PA",PA,182333
2019,2/28/2019,"Harrisburg, PA",PA,179000
2019,3/31/2019,"Harrisburg, PA",PA,178667
2019,4/30/2019,"Harrisburg, PA",PA,178808
2019,5/31/2019,"Harrisburg, PA",PA,185808
2019,6/30/2019,"Harrisburg, PA",PA,190225
2019,7/31/2019,"Harrisburg, PA",PA,193083
2019,8/31/2019,"Harrisburg, PA",PA,196083
2019,9/30/2019,"Harrisburg, PA",PA,194667
2019,10/31/2019,"Harrisburg, PA",PA,193000
2019,11/30/2019,"Harrisburg, PA",PA,189633
2019,12/31/2019,"Harrisburg, PA",PA,190633
2017,1/31/2017,"Pittsburgh, PA",PA,149667
2017,2/28/2017,"Pittsburgh, PA",PA,147333
2017,3/31/2017,"Pittsburgh, PA",PA,147500
2017,4/30/2017,"Pittsburgh, PA",PA,150842
2017,5/31/2017,"Pittsburgh, PA",PA,158408
2017,6/30/2017,"Pittsburgh, PA",PA,164908
2017,7/31/2017,"Pittsburgh, PA",PA,169233
2017,8/31/2017,"Pittsburgh, PA",PA,169300
2017,9/30/2017,"Pittsburgh, PA",PA,165967
2017,10/31/2017,"Pittsburgh, PA",PA,162800
2017,11/30/2017,"Pittsburgh, PA",PA,161167
2017,12/31/2017,"Pittsburgh, PA",PA,159500
2018,1/31/2018,"Pittsburgh, PA",PA,156667
2018,2/28/2018,"Pittsburgh, PA",PA,154000
2018,3/31/2018,"Pittsburgh, PA",PA,157333
2018,4/30/2018,"Pittsburgh, PA",PA,161167
2018,5/31/2018,"Pittsburgh, PA",PA,165500
2018,6/30/2018,"Pittsburgh, PA",PA,171167
2018,7/31/2018,"Pittsburgh, PA",PA,175000
2018,8/31/2018,"Pittsburgh, PA",PA,176833
2018,9/30/2018,"Pittsburgh, PA",PA,172167
2018,10/31/2018,"Pittsburgh, PA",PA,167000
2018,11/30/2018,"Pittsburgh, PA",PA,163583
2018,12/31/2018,"Pittsburgh, PA",PA,163250
2019,1/31/2019,"Pittsburgh, PA",PA,163383
2019,2/28/2019,"Pittsburgh, PA",PA,162300
2019,3/31/2019,"Pittsburgh, PA",PA,162800
2019,4/30/2019,"Pittsburgh, PA",PA,166167
2019,5/31/2019,"Pittsburgh, PA",PA,171833
2019,6/30/2019,"Pittsburgh, PA",PA,179000
2019,7/31/2019,"Pittsburgh, PA",PA,184000
2019,8/31/2019,"Pittsburgh, PA",PA,188300
2019,9/30/2019,"Pittsburgh, PA",PA,183300
2019,10/31/2019,"Pittsburgh, PA",PA,179933
2019,11/30/2019,"Pittsburgh, PA",PA,175217
2019,12/31/2019,"Pittsburgh, PA",PA,174550
2017,1/31/2017,"Philadelphia, PA",PA,225667
2017,2/28/2017,"Philadelphia, PA",PA,220667
2017,3/31/2017,"Philadelphia, PA",PA,217333
2017,4/30/2017,"Philadelphia, PA",PA,221333
2017,5/31/2017,"Philadelphia, PA",PA,230667
2017,6/30/2017,"Philadelphia, PA",PA,242333
2017,7/31/2017,"Philadelphia, PA",PA,248333
2017,8/31/2017,"Philadelphia, PA",PA,250000
2017,9/30/2017,"Philadelphia, PA",PA,242333
2017,10/31/2017,"Philadelphia, PA",PA,235667
2017,11/30/2017,"Philadelphia, PA",PA,230667
2017,12/31/2017,"Philadelphia, PA",PA,231467
2018,1/31/2018,"Philadelphia, PA",PA,228133
2018,2/28/2018,"Philadelphia, PA",PA,224800
2018,3/31/2018,"Philadelphia, PA",PA,223333
2018,4/30/2018,"Philadelphia, PA",PA,228333
2018,5/31/2018,"Philadelphia, PA",PA,236000
2018,6/30/2018,"Philadelphia, PA",PA,242667
2018,7/31/2018,"Philadelphia, PA",PA,247667
2018,8/31/2018,"Philadelphia, PA",PA,251667
2018,9/30/2018,"Philadelphia, PA",PA,249333
2018,10/31/2018,"Philadelphia, PA",PA,243667
2018,11/30/2018,"Philadelphia, PA",PA,237833
2018,12/31/2018,"Philadelphia, PA",PA,236500
2019,1/31/2019,"Philadelphia, PA",PA,235400
2019,2/28/2019,"Philadelphia, PA",PA,231233
2019,3/31/2019,"Philadelphia, PA",PA,231567
2019,4/30/2019,"Philadelphia, PA",PA,235667
2019,5/31/2019,"Philadelphia, PA",PA,244333
2019,6/30/2019,"Philadelphia, PA",PA,252667
2019,7/31/2019,"Philadelphia, PA",PA,261000
2019,8/31/2019,"Philadelphia, PA",PA,265000
2019,9/30/2019,"Philadelphia, PA",PA,260000
2019,10/31/2019,"Philadelphia, PA",PA,252667
2019,11/30/2019,"Philadelphia, PA",PA,248333
2019,12/31/2019,"Philadelphia, PA",PA,248333
2017,1/31/2017,"Providence, RI",RI,245267
2017,2/28/2017,"Providence, RI",RI,239667
2017,3/31/2017,"Providence, RI",RI,238667
2017,4/30/2017,"Providence, RI",RI,243667
2017,5/31/2017,"Providence, RI",RI,249000
2017,6/30/2017,"Providence, RI",RI,261000
2017,7/31/2017,"Providence, RI",RI,266917
2017,8/31/2017,"Providence, RI",RI,271250
2017,9/30/2017,"Providence, RI",RI,270250
2017,10/31/2017,"Providence, RI",RI,266087
2017,11/30/2017,"Providence, RI",RI,265420
2017,12/31/2017,"Providence, RI",RI,262087
2018,1/31/2018,"Providence, RI",RI,258633
2018,2/28/2018,"Providence, RI",RI,254933
2018,3/31/2018,"Providence, RI",RI,255683
2018,4/30/2018,"Providence, RI",RI,260717
2018,5/31/2018,"Providence, RI",RI,266417
2018,6/30/2018,"Providence, RI",RI,274167
2018,7/31/2018,"Providence, RI",RI,280000
2018,8/31/2018,"Providence, RI",RI,281000
2018,9/30/2018,"Providence, RI",RI,277500
2018,10/31/2018,"Providence, RI",RI,273900
2018,11/30/2018,"Providence, RI",RI,272233
2018,12/31/2018,"Providence, RI",RI,270067
2019,1/31/2019,"Providence, RI",RI,266167
2019,2/28/2019,"Providence, RI",RI,262800
2019,3/31/2019,"Providence, RI",RI,264967
2019,4/30/2019,"Providence, RI",RI,270967
2019,5/31/2019,"Providence, RI",RI,282667
2019,6/30/2019,"Providence, RI",RI,290667
2019,7/31/2019,"Providence, RI",RI,298000
2019,8/31/2019,"Providence, RI",RI,298833
2019,9/30/2019,"Providence, RI",RI,297500
2019,10/31/2019,"Providence, RI",RI,293333
2019,11/30/2019,"Providence, RI",RI,292500
2019,12/31/2019,"Providence, RI",RI,289167
2017,1/31/2017,"Columbia, SC",SC,158430
2017,2/28/2017,"Columbia, SC",SC,156447
2017,3/31/2017,"Columbia, SC",SC,156488
2017,4/30/2017,"Columbia, SC",SC,160335
2017,5/31/2017,"Columbia, SC",SC,164396
2017,6/30/2017,"Columbia, SC",SC,166243
2017,7/31/2017,"Columbia, SC",SC,166757
2017,8/31/2017,"Columbia, SC",SC,168362
2017,9/30/2017,"Columbia, SC",SC,169478
2017,10/31/2017,"Columbia, SC",SC,168267
2017,11/30/2017,"Columbia, SC",SC,166567
2017,12/31/2017,"Columbia, SC",SC,165250
2018,1/31/2018,"Columbia, SC",SC,165283
2018,2/28/2018,"Columbia, SC",SC,166317
2018,3/31/2018,"Columbia, SC",SC,167422
2018,4/30/2018,"Columbia, SC",SC,169088
2018,5/31/2018,"Columbia, SC",SC,171201
2018,6/30/2018,"Columbia, SC",SC,174235
2018,7/31/2018,"Columbia, SC",SC,175902
2018,8/31/2018,"Columbia, SC",SC,175289
2018,9/30/2018,"Columbia, SC",SC,175667
2018,10/31/2018,"Columbia, SC",SC,175333
2018,11/30/2018,"Columbia, SC",SC,176162
2018,12/31/2018,"Columbia, SC",SC,175325
2019,1/31/2019,"Columbia, SC",SC,174000
2019,2/28/2019,"Columbia, SC",SC,174672
2019,3/31/2019,"Columbia, SC",SC,174592
2019,4/30/2019,"Columbia, SC",SC,177917
2019,5/31/2019,"Columbia, SC",SC,181583
2019,6/30/2019,"Columbia, SC",SC,186000
2019,7/31/2019,"Columbia, SC",SC,190267
2019,8/31/2019,"Columbia, SC",SC,187600
2019,9/30/2019,"Columbia, SC",SC,184250
2019,10/31/2019,"Columbia, SC",SC,179733
2019,11/30/2019,"Columbia, SC",SC,181067
2019,12/31/2019,"Columbia, SC",SC,182750
2017,1/31/2017,"Charleston, SC",SC,247044
2017,2/28/2017,"Charleston, SC",SC,246844
2017,3/31/2017,"Charleston, SC",SC,248329
2017,4/30/2017,"Charleston, SC",SC,251884
2017,5/31/2017,"Charleston, SC",SC,257054
2017,6/30/2017,"Charleston, SC",SC,261019
2017,7/31/2017,"Charleston, SC",SC,264299
2017,8/31/2017,"Charleston, SC",SC,260827
2017,9/30/2017,"Charleston, SC",SC,257460
2017,10/31/2017,"Charleston, SC",SC,255963
2017,11/30/2017,"Charleston, SC",SC,256300
2017,12/31/2017,"Charleston, SC",SC,264922
2018,1/31/2018,"Charleston, SC",SC,265958
2018,2/28/2018,"Charleston, SC",SC,267258
2018,3/31/2018,"Charleston, SC",SC,262670
2018,4/30/2018,"Charleston, SC",SC,262613
2018,5/31/2018,"Charleston, SC",SC,267980
2018,6/30/2018,"Charleston, SC",SC,270980
2018,7/31/2018,"Charleston, SC",SC,271667
2018,8/31/2018,"Charleston, SC",SC,270000
2018,9/30/2018,"Charleston, SC",SC,270333
2018,10/31/2018,"Charleston, SC",SC,270000
2018,11/30/2018,"Charleston, SC",SC,271667
2018,12/31/2018,"Charleston, SC",SC,271667
2019,1/31/2019,"Charleston, SC",SC,271667
2019,2/28/2019,"Charleston, SC",SC,272318
2019,3/31/2019,"Charleston, SC",SC,272318
2019,4/30/2019,"Charleston, SC",SC,277285
2019,5/31/2019,"Charleston, SC",SC,280300
2019,6/30/2019,"Charleston, SC",SC,285300
2019,7/31/2019,"Charleston, SC",SC,286977
2019,8/31/2019,"Charleston, SC",SC,287936
2019,9/30/2019,"Charleston, SC",SC,287903
2019,10/31/2019,"Charleston, SC",SC,287259
2019,11/30/2019,"Charleston, SC",SC,280967
2019,12/31/2019,"Charleston, SC",SC,279333
2017,1/31/2017,"Greenville, SC",SC,177300
2017,2/28/2017,"Greenville, SC",SC,176667
2017,3/31/2017,"Greenville, SC",SC,178765
2017,4/30/2017,"Greenville, SC",SC,180398
2017,5/31/2017,"Greenville, SC",SC,184657
2017,6/30/2017,"Greenville, SC",SC,189225
2017,7/31/2017,"Greenville, SC",SC,192592
2017,8/31/2017,"Greenville, SC",SC,193333
2017,9/30/2017,"Greenville, SC",SC,190000
2017,10/31/2017,"Greenville, SC",SC,188133
2017,11/30/2017,"Greenville, SC",SC,186967
2017,12/31/2017,"Greenville, SC",SC,189129
2018,1/31/2018,"Greenville, SC",SC,189829
2018,2/28/2018,"Greenville, SC",SC,189329
2018,3/31/2018,"Greenville, SC",SC,189833
2018,4/30/2018,"Greenville, SC",SC,190633
2018,5/31/2018,"Greenville, SC",SC,195633
2018,6/30/2018,"Greenville, SC",SC,199633
2018,7/31/2018,"Greenville, SC",SC,203433
2018,8/31/2018,"Greenville, SC",SC,201226
2018,9/30/2018,"Greenville, SC",SC,199643
2018,10/31/2018,"Greenville, SC",SC,196876
2018,11/30/2018,"Greenville, SC",SC,198650
2018,12/31/2018,"Greenville, SC",SC,201400
2019,1/31/2019,"Greenville, SC",SC,204397
2019,2/28/2019,"Greenville, SC",SC,206130
2019,3/31/2019,"Greenville, SC",SC,204963
2019,4/30/2019,"Greenville, SC",SC,206900
2019,5/31/2019,"Greenville, SC",SC,211788
2019,6/30/2019,"Greenville, SC",SC,216788
2019,7/31/2019,"Greenville, SC",SC,219521
2019,8/31/2019,"Greenville, SC",SC,219709
2019,9/30/2019,"Greenville, SC",SC,217027
2019,10/31/2019,"Greenville, SC",SC,215758
2019,11/30/2019,"Greenville, SC",SC,212050
2019,12/31/2019,"Greenville, SC",SC,211065
2017,1/31/2017,"Memphis, TN",TN,157433
2017,2/28/2017,"Memphis, TN",TN,152350
2017,3/31/2017,"Memphis, TN",TN,151383
2017,4/30/2017,"Memphis, TN",TN,157250
2017,5/31/2017,"Memphis, TN",TN,162833
2017,6/30/2017,"Memphis, TN",TN,170500
2017,7/31/2017,"Memphis, TN",TN,176000
2017,8/31/2017,"Memphis, TN",TN,176967
2017,9/30/2017,"Memphis, TN",TN,173633
2017,10/31/2017,"Memphis, TN",TN,168550
2017,11/30/2017,"Memphis, TN",TN,167583
2017,12/31/2017,"Memphis, TN",TN,165917
2018,1/31/2018,"Memphis, TN",TN,166333
2018,2/28/2018,"Memphis, TN",TN,158333
2018,3/31/2018,"Memphis, TN",TN,158567
2018,4/30/2018,"Memphis, TN",TN,160233
2018,5/31/2018,"Memphis, TN",TN,173567
2018,6/30/2018,"Memphis, TN",TN,181300
2018,7/31/2018,"Memphis, TN",TN,186967
2018,8/31/2018,"Memphis, TN",TN,183633
2018,9/30/2018,"Memphis, TN",TN,179667
2018,10/31/2018,"Memphis, TN",TN,175667
2018,11/30/2018,"Memphis, TN",TN,174000
2018,12/31/2018,"Memphis, TN",TN,171667
2019,1/31/2019,"Memphis, TN",TN,166667
2019,2/28/2019,"Memphis, TN",TN,168000
2019,3/31/2019,"Memphis, TN",TN,169667
2019,4/30/2019,"Memphis, TN",TN,176333
2019,5/31/2019,"Memphis, TN",TN,181667
2019,6/30/2019,"Memphis, TN",TN,191667
2019,7/31/2019,"Memphis, TN",TN,198333
2019,8/31/2019,"Memphis, TN",TN,197167
2019,9/30/2019,"Memphis, TN",TN,190467
2019,10/31/2019,"Memphis, TN",TN,183800
2019,11/30/2019,"Memphis, TN",TN,182633
2019,12/31/2019,"Memphis, TN",TN,183783
2017,1/31/2017,"Knoxville, TN",TN,165617
2017,2/28/2017,"Knoxville, TN",TN,161450
2017,3/31/2017,"Knoxville, TN",TN,162750
2017,4/30/2017,"Knoxville, TN",TN,165300
2017,5/31/2017,"Knoxville, TN",TN,170883
2017,6/30/2017,"Knoxville, TN",TN,174883
2017,7/31/2017,"Knoxville, TN",TN,177717
2017,8/31/2017,"Knoxville, TN",TN,180630
2017,9/30/2017,"Knoxville, TN",TN,180663
2017,10/31/2017,"Knoxville, TN",TN,180647
2017,11/30/2017,"Knoxville, TN",TN,179983
2017,12/31/2017,"Knoxville, TN",TN,180650
2018,1/31/2018,"Knoxville, TN",TN,177333
2018,2/28/2018,"Knoxville, TN",TN,177633
2018,3/31/2018,"Knoxville, TN",TN,179633
2018,4/30/2018,"Knoxville, TN",TN,184633
2018,5/31/2018,"Knoxville, TN",TN,187667
2018,6/30/2018,"Knoxville, TN",TN,190667
2018,7/31/2018,"Knoxville, TN",TN,196333
2018,8/31/2018,"Knoxville, TN",TN,196333
2018,9/30/2018,"Knoxville, TN",TN,195000
2018,10/31/2018,"Knoxville, TN",TN,194333
2018,11/30/2018,"Knoxville, TN",TN,200667
2018,12/31/2018,"Knoxville, TN",TN,202383
2019,1/31/2019,"Knoxville, TN",TN,200049
2019,2/28/2019,"Knoxville, TN",TN,193283
2019,3/31/2019,"Knoxville, TN",TN,191400
2019,4/30/2019,"Knoxville, TN",TN,195400
2019,5/31/2019,"Knoxville, TN",TN,202833
2019,6/30/2019,"Knoxville, TN",TN,210300
2019,7/31/2019,"Knoxville, TN",TN,213633
2019,8/31/2019,"Knoxville, TN",TN,214467
2019,9/30/2019,"Knoxville, TN",TN,212910
2019,10/31/2019,"Knoxville, TN",TN,209577
2019,11/30/2019,"Knoxville, TN",TN,208928
2019,12/31/2019,"Knoxville, TN",TN,210185
2017,1/31/2017,"Nashville, TN",TN,240074
2017,2/28/2017,"Nashville, TN",TN,241417
2017,3/31/2017,"Nashville, TN",TN,243300
2017,4/30/2017,"Nashville, TN",TN,246633
2017,5/31/2017,"Nashville, TN",TN,252600
2017,6/30/2017,"Nashville, TN",TN,258333
2017,7/31/2017,"Nashville, TN",TN,262692
2017,8/31/2017,"Nashville, TN",TN,263842
2017,9/30/2017,"Nashville, TN",TN,261442
2017,10/31/2017,"Nashville, TN",TN,259875
2017,11/30/2017,"Nashville, TN",TN,261125
2017,12/31/2017,"Nashville, TN",TN,264458
2018,1/31/2018,"Nashville, TN",TN,264967
2018,2/28/2018,"Nashville, TN",TN,264967
2018,3/31/2018,"Nashville, TN",TN,264933
2018,4/30/2018,"Nashville, TN",TN,269967
2018,5/31/2018,"Nashville, TN",TN,274633
2018,6/30/2018,"Nashville, TN",TN,280000
2018,7/31/2018,"Nashville, TN",TN,284967
2018,8/31/2018,"Nashville, TN",TN,286933
2018,9/30/2018,"Nashville, TN",TN,281567
2018,10/31/2018,"Nashville, TN",TN,277467
2018,11/30/2018,"Nashville, TN",TN,274833
2018,12/31/2018,"Nashville, TN",TN,280450
2019,1/31/2019,"Nashville, TN",TN,279583
2019,2/28/2019,"Nashville, TN",TN,279583
2019,3/31/2019,"Nashville, TN",TN,279000
2019,4/30/2019,"Nashville, TN",TN,282583
2019,5/31/2019,"Nashville, TN",TN,290217
2019,6/30/2019,"Nashville, TN",TN,296883
2019,7/31/2019,"Nashville, TN",TN,301600
