Year,Date,RegionName,StateName,median_housing_price,median_income
2018,10/31/2018,"Raleigh, NC",NC,279417,53855
2018,11/30/2018,"Raleigh, NC",NC,281083,53855
2018,12/31/2018,"Raleigh, NC",NC,281883,53855
2018,1/31/2018,"Charlotte, NC",NC,234167,53855
2018,2/28/2018,"Charlotte, NC",NC,234335,53855
2018,3/31/2018,"Charlotte, NC",NC,232002,53855
2018,4/30/2018,"Charlotte, NC",NC,238502,53855
2018,5/31/2018,"Charlotte, NC",NC,242667,53855
2018,6/30/2018,"Charlotte, NC",NC,249167,53855
2018,7/31/2018,"Charlotte, NC",NC,249833,53855
2018,8/31/2018,"Charlotte, NC",NC,251500,53855
2018,9/30/2018,"Charlotte, NC",NC,245667,53855
2018,10/31/2018,"Charlotte, NC",NC,244408,53855
2018,11/30/2018,"Charlotte, NC",NC,244408,53855
2018,12/31/2018,"Charlotte, NC",NC,248742,53855
2018,1/31/2018,"Greensboro, NC",NC,152167,53855
2018,2/28/2018,"Greensboro, NC",NC,148833,53855
2018,3/31/2018,"Greensboro, NC",NC,149250,53855
2018,4/30/2018,"Greensboro, NC",NC,154250,53855
2018,5/31/2018,"Greensboro, NC",NC,157917,53855
2018,6/30/2018,"Greensboro, NC",NC,160667,53855
2018,7/31/2018,"Greensboro, NC",NC,164417,53855
2018,8/31/2018,"Greensboro, NC",NC,165083,53855
2018,9/30/2018,"Greensboro, NC",NC,162750,53855
2018,10/31/2018,"Greensboro, NC",NC,158833,53855
2018,11/30/2018,"Greensboro, NC",NC,162000,53855
2018,12/31/2018,"Greensboro, NC",NC,158167,53855
2018,1/31/2018,"Winston-Salem, NC",NC,152500,53855
2018,2/28/2018,"Winston-Salem, NC",NC,153667,53855
2018,3/31/2018,"Winston-Salem, NC",NC,154417,53855
2018,4/30/2018,"Winston-Salem, NC",NC,154667,53855
2018,5/31/2018,"Winston-Salem, NC",NC,159500,53855
2018,6/30/2018,"Winston-Salem, NC",NC,162250,53855
2018,7/31/2018,"Winston-Salem, NC",NC,162900,53855
2018,8/31/2018,"Winston-Salem, NC",NC,162817,53855
2018,9/30/2018,"Winston-Salem, NC",NC,163268,53855
2018,10/31/2018,"Winston-Salem, NC",NC,163805,53855
2018,11/30/2018,"Winston-Salem, NC",NC,164055,53855
2018,12/31/2018,"Winston-Salem, NC",NC,168353,53855
2019,1/31/2019,"Raleigh, NC",NC,283967,57341
2019,2/28/2019,"Raleigh, NC",NC,284300,57341
2019,3/31/2019,"Raleigh, NC",NC,286667,57341
2019,4/30/2019,"Raleigh, NC",NC,290333,57341
2019,5/31/2019,"Raleigh, NC",NC,292967,57341
2019,6/30/2019,"Raleigh, NC",NC,294967,57341
2019,7/31/2019,"Raleigh, NC",NC,295467,57341
2019,8/31/2019,"Raleigh, NC",NC,294833,57341
2019,9/30/2019,"Raleigh, NC",NC,292833,57341
2019,10/31/2019,"Raleigh, NC",NC,291883,57341
2019,11/30/2019,"Raleigh, NC",NC,292050,57341
2019,12/31/2019,"Raleigh, NC",NC,293717,57341
2019,1/31/2019,"Charlotte, NC",NC,246000,57341
2019,2/28/2019,"Charlotte, NC",NC,244317,57341
2019,3/31/2019,"Charlotte, NC",NC,244650,57341
2019,4/30/2019,"Charlotte, NC",NC,251483,57341
2019,5/31/2019,"Charlotte, NC",NC,258167,57341
2019,6/30/2019,"Charlotte, NC",NC,263500,57341
2019,7/31/2019,"Charlotte, NC",NC,266667,57341
2019,8/31/2019,"Charlotte, NC",NC,263667,57341
2019,9/30/2019,"Charlotte, NC",NC,260333,57341
2019,10/31/2019,"Charlotte, NC",NC,256667,57341
2019,11/30/2019,"Charlotte, NC",NC,256067,57341
2019,12/31/2019,"Charlotte, NC",NC,258067,57341
2019,1/31/2019,"Greensboro, NC",NC,156167,57341
2019,2/28/2019,"Greensboro, NC",NC,152667,57341
2019,3/31/2019,"Greensboro, NC",NC,154167,57341
2019,4/30/2019,"Greensboro, NC",NC,162667,57341
2019,5/31/2019,"Greensboro, NC",NC,166333,57341
2019,6/30/2019,"Greensboro, NC",NC,173000,57341
2019,7/31/2019,"Greensboro, NC",NC,173333,57341
2019,8/31/2019,"Greensboro, NC",NC,171000,57341
2019,9/30/2019,"Greensboro, NC",NC,166667,57341
2019,10/31/2019,"Greensboro, NC",NC,165000,57341
2019,11/30/2019,"Greensboro, NC",NC,165667,57341
2019,12/31/2019,"Greensboro, NC",NC,165000,57341
2019,1/31/2019,"Winston-Salem, NC",NC,167917,57341
2019,2/28/2019,"Winston-Salem, NC",NC,164417,57341
2019,3/31/2019,"Winston-Salem, NC",NC,162000,57341
2019,4/30/2019,"Winston-Salem, NC",NC,165333,57341
2019,5/31/2019,"Winston-Salem, NC",NC,172667,57341
2019,6/30/2019,"Winston-Salem, NC",NC,175750,57341
2019,7/31/2019,"Winston-Salem, NC",NC,179083,57341
2019,8/31/2019,"Winston-Salem, NC",NC,176417,57341
2019,9/30/2019,"Winston-Salem, NC",NC,173667,57341
2019,10/31/2019,"Winston-Salem, NC",NC,169667,57341
2019,11/30/2019,"Winston-Salem, NC",NC,172083,57341
2019,12/31/2019,"Winston-Salem, NC",NC,173750,57341
2017,1/31/2017,"Omaha, NE",NE,169000,59970
2017,2/28/2017,"Omaha, NE",NE,166333,59970
2017,3/31/2017,"Omaha, NE",NE,166333,59970
2017,4/30/2017,"Omaha, NE",NE,167000,59970
2017,5/31/2017,"Omaha, NE",NE,174000,59970
2017,6/30/2017,"Omaha, NE",NE,178833,59970
2017,7/31/2017,"Omaha, NE",NE,180500,59970
2017,8/31/2017,"Omaha, NE",NE,179833,59970
2017,9/30/2017,"Omaha, NE",NE,178667,59970
2017,10/31/2017,"Omaha, NE",NE,178000,59970
2017,11/30/2017,"Omaha, NE",NE,177667,59970
2017,12/31/2017,"Omaha, NE",NE,174333,59970
2018,1/31/2018,"Omaha, NE",NE,176667,59566
2018,2/28/2018,"Omaha, NE",NE,176667,59566
2018,3/31/2018,"Omaha, NE",NE,178300,59566
2018,4/30/2018,"Omaha, NE",NE,178633,59566
2018,5/31/2018,"Omaha, NE",NE,181967,59566
2018,6/30/2018,"Omaha, NE",NE,188167,59566
2018,7/31/2018,"Omaha, NE",NE,194500,59566
2018,8/31/2018,"Omaha, NE",NE,194458,59566
2018,9/30/2018,"Omaha, NE",NE,193292,59566
2018,10/31/2018,"Omaha, NE",NE,192375,59566
2018,11/30/2018,"Omaha, NE",NE,192417,59566
2018,12/31/2018,"Omaha, NE",NE,192417,59566
2019,1/31/2019,"Omaha, NE",NE,191333,63229
2019,2/28/2019,"Omaha, NE",NE,192000,63229
2019,3/31/2019,"Omaha, NE",NE,192667,63229
2019,4/30/2019,"Omaha, NE",NE,193333,63229
2019,5/31/2019,"Omaha, NE",NE,198667,63229
2019,6/30/2019,"Omaha, NE",NE,203000,63229
2019,7/31/2019,"Omaha, NE",NE,207667,63229
2019,8/31/2019,"Omaha, NE",NE,206333,63229
2019,9/30/2019,"Omaha, NE",NE,203000,63229
2019,10/31/2019,"Omaha, NE",NE,199000,63229
2019,11/30/2019,"Omaha, NE",NE,195667,63229
2019,12/31/2019,"Omaha, NE",NE,194000,63229
2017,1/31/2017,"Albuquerque, NM",NM,182083,46744
2017,2/28/2017,"Albuquerque, NM",NM,182750,46744
2017,3/31/2017,"Albuquerque, NM",NM,182833,46744
2017,4/30/2017,"Albuquerque, NM",NM,185333,46744
2017,5/31/2017,"Albuquerque, NM",NM,189167,46744
2017,6/30/2017,"Albuquerque, NM",NM,192000,46744
2017,7/31/2017,"Albuquerque, NM",NM,193667,46744
2017,8/31/2017,"Albuquerque, NM",NM,194167,46744
2017,9/30/2017,"Albuquerque, NM",NM,194667,46744
2017,10/31/2017,"Albuquerque, NM",NM,192733,46744
2017,11/30/2017,"Albuquerque, NM",NM,193067,46744
2017,12/31/2017,"Albuquerque, NM",NM,189733,46744
2018,1/31/2018,"Albuquerque, NM",NM,187333,47169
2018,2/28/2018,"Albuquerque, NM",NM,185667,47169
2018,3/31/2018,"Albuquerque, NM",NM,188333,47169
2018,4/30/2018,"Albuquerque, NM",NM,196000,47169
2018,5/31/2018,"Albuquerque, NM",NM,199360,47169
2018,6/30/2018,"Albuquerque, NM",NM,203360,47169
2018,7/31/2018,"Albuquerque, NM",NM,203360,47169
2018,8/31/2018,"Albuquerque, NM",NM,205000,47169
2018,9/30/2018,"Albuquerque, NM",NM,201667,47169
2018,10/31/2018,"Albuquerque, NM",NM,198333,47169
2018,11/30/2018,"Albuquerque, NM",NM,196650,47169
2018,12/31/2018,"Albuquerque, NM",NM,198317,47169
2019,1/31/2019,"Albuquerque, NM",NM,199467,51945
2019,2/28/2019,"Albuquerque, NM",NM,199483,51945
2019,3/31/2019,"Albuquerque, NM",NM,200508,51945
2019,4/30/2019,"Albuquerque, NM",NM,205473,51945
2019,5/31/2019,"Albuquerque, NM",NM,212723,51945
2019,6/30/2019,"Albuquerque, NM",NM,220031,51945
2019,7/31/2019,"Albuquerque, NM",NM,222250,51945
2019,8/31/2019,"Albuquerque, NM",NM,221667,51945
2019,9/30/2019,"Albuquerque, NM",NM,218333,51945
2019,10/31/2019,"Albuquerque, NM",NM,218333,51945
2019,11/30/2019,"Albuquerque, NM",NM,217333,51945
2019,12/31/2019,"Albuquerque, NM",NM,218833,51945
2017,1/31/2017,"Las Vegas, NV",NV,234000,58003
2017,2/28/2017,"Las Vegas, NV",NV,240000,58003
2017,3/31/2017,"Las Vegas, NV",NV,245000,58003
2017,4/30/2017,"Las Vegas, NV",NV,247333,58003
2017,5/31/2017,"Las Vegas, NV",NV,248000,58003
2017,6/30/2017,"Las Vegas, NV",NV,251333,58003
2017,7/31/2017,"Las Vegas, NV",NV,255000,58003
2017,8/31/2017,"Las Vegas, NV",NV,258333,58003
2017,9/30/2017,"Las Vegas, NV",NV,261667,58003
2017,10/31/2017,"Las Vegas, NV",NV,263000,58003
2017,11/30/2017,"Las Vegas, NV",NV,264667,58003
2017,12/31/2017,"Las Vegas, NV",NV,268000,58003
2018,1/31/2018,"Las Vegas, NV",NV,269000,58646
2018,2/28/2018,"Las Vegas, NV",NV,272333,58646
2018,3/31/2018,"Las Vegas, NV",NV,273667,58646
2018,4/30/2018,"Las Vegas, NV",NV,279667,58646
2018,5/31/2018,"Las Vegas, NV",NV,284000,58646
2018,6/30/2018,"Las Vegas, NV",NV,287035,58646
2018,7/31/2018,"Las Vegas, NV",NV,287035,58646
2018,8/31/2018,"Las Vegas, NV",NV,287368,58646
2018,9/30/2018,"Las Vegas, NV",NV,291300,58646
2018,10/31/2018,"Las Vegas, NV",NV,294633,58646
2018,11/30/2018,"Las Vegas, NV",NV,297967,58646
2018,12/31/2018,"Las Vegas, NV",NV,298131,58646
2019,1/31/2019,"Las Vegas, NV",NV,299798,63276
2019,2/28/2019,"Las Vegas, NV",NV,300131,63276
2019,3/31/2019,"Las Vegas, NV",NV,300119,63276
2019,4/30/2019,"Las Vegas, NV",NV,299453,63276
2019,5/31/2019,"Las Vegas, NV",NV,298419,63276
2019,6/30/2019,"Las Vegas, NV",NV,298297,63276
2019,7/31/2019,"Las Vegas, NV",NV,298963,63276
2019,8/31/2019,"Las Vegas, NV",NV,301663,63276
2019,9/30/2019,"Las Vegas, NV",NV,304333,63276
2019,10/31/2019,"Las Vegas, NV",NV,304333,63276
2019,11/30/2019,"Las Vegas, NV",NV,304000,63276
2019,12/31/2019,"Las Vegas, NV",NV,302003,63276
2017,1/31/2017,"Albany, NY",NY,180500,64894
2017,2/28/2017,"Albany, NY",NY,177500,64894
2017,3/31/2017,"Albany, NY",NY,173939,64894
2017,4/30/2017,"Albany, NY",NY,176173,64894
2017,5/31/2017,"Albany, NY",NY,176506,64894
2017,6/30/2017,"Albany, NY",NY,182567,64894
2017,7/31/2017,"Albany, NY",NY,187000,64894
2017,8/31/2017,"Albany, NY",NY,193333,64894
2017,9/30/2017,"Albany, NY",NY,192000,64894
2017,10/31/2017,"Albany, NY",NY,188083,64894
2017,11/30/2017,"Albany, NY",NY,184917,64894
2017,12/31/2017,"Albany, NY",NY,183750,64894
2017,1/31/2017,"Buffalo, NY",NY,136183,64894
2017,2/28/2017,"Buffalo, NY",NY,133317,64894
2017,3/31/2017,"Buffalo, NY",NY,132300,64894
2017,4/30/2017,"Buffalo, NY",NY,133567,64894
2017,5/31/2017,"Buffalo, NY",NY,139783,64894
2017,6/30/2017,"Buffalo, NY",NY,146750,64894
2017,7/31/2017,"Buffalo, NY",NY,152167,64894
2017,8/31/2017,"Buffalo, NY",NY,155500,64894
2017,9/30/2017,"Buffalo, NY",NY,156333,64894
2017,10/31/2017,"Buffalo, NY",NY,153500,64894
2017,11/30/2017,"Buffalo, NY",NY,149833,64894
2017,12/31/2017,"Buffalo, NY",NY,146167,64894
2017,1/31/2017,"New York, NY",NY,385500,64894
2017,2/28/2017,"New York, NY",NY,386000,64894
2017,3/31/2017,"New York, NY",NY,386000,64894
2017,4/30/2017,"New York, NY",NY,389333,64894
2017,5/31/2017,"New York, NY",NY,393603,64894
2017,6/30/2017,"New York, NY",NY,405937,64894
2017,7/31/2017,"New York, NY",NY,418603,64894
2017,8/31/2017,"New York, NY",NY,426000,64894
2017,9/30/2017,"New York, NY",NY,424333,64894
2017,10/31/2017,"New York, NY",NY,413000,64894
2017,11/30/2017,"New York, NY",NY,404834,64894
2017,12/31/2017,"New York, NY",NY,399834,64894
2017,1/31/2017,"Syracuse, NY",NY,126833,64894
2017,2/28/2017,"Syracuse, NY",NY,123000,64894
2017,3/31/2017,"Syracuse, NY",NY,120667,64894
2017,4/30/2017,"Syracuse, NY",NY,121333,64894
2017,5/31/2017,"Syracuse, NY",NY,126667,64894
2017,6/30/2017,"Syracuse, NY",NY,133696,64894
2017,7/31/2017,"Syracuse, NY",NY,138946,64894
2017,8/31/2017,"Syracuse, NY",NY,138946,64894
2017,9/30/2017,"Syracuse, NY",NY,138208,64894
2017,10/31/2017,"Syracuse, NY",NY,135958,64894
2017,11/30/2017,"Syracuse, NY",NY,135958,64894
2017,12/31/2017,"Syracuse, NY",NY,135482,64894
2017,1/31/2017,"Rochester, NY",NY,136333,64894
2017,2/28/2017,"Rochester, NY",NY,134333,64894
2017,3/31/2017,"Rochester, NY",NY,133333,64894
2017,4/30/2017,"Rochester, NY",NY,134167,64894
2017,5/31/2017,"Rochester, NY",NY,138910,64894
2017,6/30/2017,"Rochester, NY",NY,143077,64894
2017,7/31/2017,"Rochester, NY",NY,147744,64894
2017,8/31/2017,"Rochester, NY",NY,148667,64894
2017,9/30/2017,"Rochester, NY",NY,146167,64894
2017,10/31/2017,"Rochester, NY",NY,143133,64894
2017,11/30/2017,"Rochester, NY",NY,137467,64894
2017,12/31/2017,"Rochester, NY",NY,136300,64894
2018,1/31/2018,"Albany, NY",NY,181000,67844
2018,2/28/2018,"Albany, NY",NY,179167,67844
2018,3/31/2018,"Albany, NY",NY,181667,67844
2018,4/30/2018,"Albany, NY",NY,190667,67844
2018,5/31/2018,"Albany, NY",NY,195667,67844
2018,6/30/2018,"Albany, NY",NY,199000,67844
2018,7/31/2018,"Albany, NY",NY,198333,67844
2018,8/31/2018,"Albany, NY",NY,201667,67844
2018,9/30/2018,"Albany, NY",NY,200000,67844
2018,10/31/2018,"Albany, NY",NY,196633,67844
2018,11/30/2018,"Albany, NY",NY,194967,67844
2018,12/31/2018,"Albany, NY",NY,189967,67844
2018,1/31/2018,"Buffalo, NY",NY,145667,67844
2018,2/28/2018,"Buffalo, NY",NY,143500,67844
2018,3/31/2018,"Buffalo, NY",NY,142567,67844
2018,4/30/2018,"Buffalo, NY",NY,142367,67844
2018,5/31/2018,"Buffalo, NY",NY,146200,67844
2018,6/30/2018,"Buffalo, NY",NY,149800,67844
2018,7/31/2018,"Buffalo, NY",NY,158333,67844
2018,8/31/2018,"Buffalo, NY",NY,163333,67844
2018,9/30/2018,"Buffalo, NY",NY,166000,67844
2018,10/31/2018,"Buffalo, NY",NY,161333,67844
2018,11/30/2018,"Buffalo, NY",NY,158319,67844
2018,12/31/2018,"Buffalo, NY",NY,153986,67844
2018,1/31/2018,"New York, NY",NY,400167,67844
2018,2/28/2018,"New York, NY",NY,399998,67844
2018,3/31/2018,"New York, NY",NY,398998,67844
2018,4/30/2018,"New York, NY",NY,398998,67844
2018,5/31/2018,"New York, NY",NY,403000,67844
2018,6/30/2018,"New York, NY",NY,412333,67844
2018,7/31/2018,"New York, NY",NY,423167,67844
2018,8/31/2018,"New York, NY",NY,430000,67844
2018,9/30/2018,"New York, NY",NY,428933,67844
2018,10/31/2018,"New York, NY",NY,420933,67844
2018,11/30/2018,"New York, NY",NY,413433,67844
2018,12/31/2018,"New York, NY",NY,407833,67844
2018,1/31/2018,"Syracuse, NY",NY,131232,67844
2018,2/28/2018,"Syracuse, NY",NY,129532,67844
2018,3/31/2018,"Syracuse, NY",NY,126050,67844
2018,4/30/2018,"Syracuse, NY",NY,129300,67844
2018,5/31/2018,"Syracuse, NY",NY,132800,67844
2018,6/30/2018,"Syracuse, NY",NY,141008,67844
2018,7/31/2018,"Syracuse, NY",NY,144092,67844
2018,8/31/2018,"Syracuse, NY",NY,146625,67844
2018,9/30/2018,"Syracuse, NY",NY,144799,67844
2018,10/31/2018,"Syracuse, NY",NY,142383,67844
2018,11/30/2018,"Syracuse, NY",NY,140683,67844
2018,12/31/2018,"Syracuse, NY",NY,139267,67844
2018,1/31/2018,"Rochester, NY",NY,134000,67844
2018,2/28/2018,"Rochester, NY",NY,134500,67844
2018,3/31/2018,"Rochester, NY",NY,135500,67844
2018,4/30/2018,"Rochester, NY",NY,137833,67844
2018,5/31/2018,"Rochester, NY",NY,144833,67844
2018,6/30/2018,"Rochester, NY",NY,150000,67844
2018,7/31/2018,"Rochester, NY",NY,156167,67844
2018,8/31/2018,"Rochester, NY",NY,155167,67844
2018,9/30/2018,"Rochester, NY",NY,152500,67844
2018,10/31/2018,"Rochester, NY",NY,148467,67844
2018,11/30/2018,"Rochester, NY",NY,146133,67844
2018,12/31/2018,"Rochester, NY",NY,144133,67844
2019,1/31/2019,"Albany, NY",NY,191250,72108
2019,2/28/2019,"Albany, NY",NY,187917,72108
2019,3/31/2019,"Albany, NY",NY,193250,72108
2019,4/30/2019,"Albany, NY",NY,192000,72108
2019,5/31/2019,"Albany, NY",NY,192500,72108
2019,6/30/2019,"Albany, NY",NY,197167,72108
2019,7/31/2019,"Albany, NY",NY,203833,72108
2019,8/31/2019,"Albany, NY",NY,208000,72108
2019,9/30/2019,"Albany, NY",NY,204667,72108
2019,10/31/2019,"Albany, NY",NY,200000,72108
2019,11/30/2019,"Albany, NY",NY,197000,72108
2019,12/31/2019,"Albany, NY",NY,197000,72108
2019,1/31/2019,"Buffalo, NY",NY,151452,72108
2019,2/28/2019,"Buffalo, NY",NY,149283,72108
2019,3/31/2019,"Buffalo, NY",NY,149283,72108
2019,4/30/2019,"Buffalo, NY",NY,151817,72108
2019,5/31/2019,"Buffalo, NY",NY,156667,72108
2019,6/30/2019,"Buffalo, NY",NY,165000,72108
2019,7/31/2019,"Buffalo, NY",NY,171333,72108
2019,8/31/2019,"Buffalo, NY",NY,175350,72108
2019,9/30/2019,"Buffalo, NY",NY,173683,72108
2019,10/31/2019,"Buffalo, NY",NY,171667,72108
2019,11/30/2019,"Buffalo, NY",NY,166983,72108
2019,12/31/2019,"Buffalo, NY",NY,165183,72108
2019,1/31/2019,"New York, NY",NY,408333,72108
2019,2/28/2019,"New York, NY",NY,408333,72108
2019,3/31/2019,"New York, NY",NY,406667,72108
2019,4/30/2019,"New York, NY",NY,406667,72108
2019,5/31/2019,"New York, NY",NY,410000,72108
2019,6/30/2019,"New York, NY",NY,421667,72108
2019,7/31/2019,"New York, NY",NY,431667,72108
2019,8/31/2019,"New York, NY",NY,435833,72108
2019,9/30/2019,"New York, NY",NY,433833,72108
2019,10/31/2019,"New York, NY",NY,427585,72108
2019,11/30/2019,"New York, NY",NY,423419,72108
2019,12/31/2019,"New York, NY",NY,420419,72108
2019,1/31/2019,"Syracuse, NY",NY,137600,72108
2019,2/28/2019,"Syracuse, NY",NY,134867,72108
2019,3/31/2019,"Syracuse, NY",NY,132047,72108
2019,4/30/2019,"Syracuse, NY",NY,135380,72108
2019,5/31/2019,"Syracuse, NY",NY,138813,72108
2019,6/30/2019,"Syracuse, NY",NY,147417,72108
2019,7/31/2019,"Syracuse, NY",NY,152417,72108
2019,8/31/2019,"Syracuse, NY",NY,154083,72108
2019,9/30/2019,"Syracuse, NY",NY,152667,72108
2019,10/31/2019,"Syracuse, NY",NY,151667,72108
2019,11/30/2019,"Syracuse, NY",NY,150248,72108
2019,12/31/2019,"Syracuse, NY",NY,149915,72108
2019,1/31/2019,"Rochester, NY",NY,140833,72108
2019,2/28/2019,"Rochester, NY",NY,138733,72108
2019,3/31/2019,"Rochester, NY",NY,138733,72108
2019,4/30/2019,"Rochester, NY",NY,141567,72108
2019,5/31/2019,"Rochester, NY",NY,147000,72108
2019,6/30/2019,"Rochester, NY",NY,155000,72108
2019,7/31/2019,"Rochester, NY",NY,161500,72108
2019,8/31/2019,"Rochester, NY",NY,163833,72108
2019,9/30/2019,"Rochester, NY",NY,160750,72108
2019,10/31/2019,"Rochester, NY",NY,155917,72108
2019,11/30/2019,"Rochester, NY",NY,152083,72108
2019,12/31/2019,"Rochester, NY",NY,151500,72108
2017,1/31/2017,"Akron, OH",OH,128800,54021
2017,2/28/2017,"Akron, OH",OH,123958,54021
2017,3/31/2017,"Akron, OH",OH,126791,54021
2017,4/30/2017,"Akron, OH",OH,131825,54021
2017,5/31/2017,"Akron, OH",OH,140833,54021
2017,6/30/2017,"Akron, OH",OH,147500,54021
2017,7/31/2017,"Akron, OH",OH,151833,54021
2017,8/31/2017,"Akron, OH",OH,149500,54021
2017,9/30/2017,"Akron, OH",OH,144483,54021
2017,10/31/2017,"Akron, OH",OH,140567,54021
2017,11/30/2017,"Akron, OH",OH,140217,54021
2017,12/31/2017,"Akron, OH",OH,139900,54021
2017,1/31/2017,"Dayton, OH",OH,126467,54021
2017,2/28/2017,"Dayton, OH",OH,123133,54021
2017,3/31/2017,"Dayton, OH",OH,125017,54021
2017,4/30/2017,"Dayton, OH",OH,127633,54021
2017,5/31/2017,"Dayton, OH",OH,128267,54021
2017,6/30/2017,"Dayton, OH",OH,132967,54021
2017,7/31/2017,"Dayton, OH",OH,132967,54021
2017,8/31/2017,"Dayton, OH",OH,136167,54021
2017,9/30/2017,"Dayton, OH",OH,133583,54021
2017,10/31/2017,"Dayton, OH",OH,135217,54021
2017,11/30/2017,"Dayton, OH",OH,134383,54021
2017,12/31/2017,"Dayton, OH",OH,132933,54021
2017,1/31/2017,"Toledo, OH",OH,113542,54021
2017,2/28/2017,"Toledo, OH",OH,112542,54021
2017,3/31/2017,"Toledo, OH",OH,108833,54021
2017,4/30/2017,"Toledo, OH",OH,110833,54021
2017,5/31/2017,"Toledo, OH",OH,117500,54021
2017,6/30/2017,"Toledo, OH",OH,126300,54021
2017,7/31/2017,"Toledo, OH",OH,129300,54021
2017,8/31/2017,"Toledo, OH",OH,127967,54021
2017,9/30/2017,"Toledo, OH",OH,123833,54021
2017,10/31/2017,"Toledo, OH",OH,120167,54021
2017,11/30/2017,"Toledo, OH",OH,114833,54021
2017,12/31/2017,"Toledo, OH",OH,113333,54021
2017,1/31/2017,"Columbus, OH",OH,175133,54021
2017,2/28/2017,"Columbus, OH",OH,172500,54021
2017,3/31/2017,"Columbus, OH",OH,172533,54021
2017,4/30/2017,"Columbus, OH",OH,175033,54021
2017,5/31/2017,"Columbus, OH",OH,182667,54021
2017,6/30/2017,"Columbus, OH",OH,189150,54021
2017,7/31/2017,"Columbus, OH",OH,193117,54021
2017,8/31/2017,"Columbus, OH",OH,191450,54021
2017,9/30/2017,"Columbus, OH",OH,188100,54021
2017,10/31/2017,"Columbus, OH",OH,187467,54021
2017,11/30/2017,"Columbus, OH",OH,187300,54021
2017,12/31/2017,"Columbus, OH",OH,191833,54021
2017,1/31/2017,"Cleveland, OH",OH,129521,54021
2017,2/28/2017,"Cleveland, OH",OH,128188,54021
2017,3/31/2017,"Cleveland, OH",OH,127488,54021
2017,4/30/2017,"Cleveland, OH",OH,131633,54021
2017,5/31/2017,"Cleveland, OH",OH,137467,54021
2017,6/30/2017,"Cleveland, OH",OH,144167,54021
2017,7/31/2017,"Cleveland, OH",OH,149150,54021
2017,8/31/2017,"Cleveland, OH",OH,148317,54021
2017,9/30/2017,"Cleveland, OH",OH,146650,54021
2017,10/31/2017,"Cleveland, OH",OH,144167,54021
2017,11/30/2017,"Cleveland, OH",OH,144133,54021
2017,12/31/2017,"Cleveland, OH",OH,142467,54021
2017,1/31/2017,"Cincinnati, OH",OH,159267,54021
2017,2/28/2017,"Cincinnati, OH",OH,156590,54021
2017,3/31/2017,"Cincinnati, OH",OH,156590,54021
2017,4/30/2017,"Cincinnati, OH",OH,158923,54021
2017,5/31/2017,"Cincinnati, OH",OH,163300,54021
2017,6/30/2017,"Cincinnati, OH",OH,168348,54021
2017,7/31/2017,"Cincinnati, OH",OH,171682,54021
2017,8/31/2017,"Cincinnati, OH",OH,174982,54021
2017,9/30/2017,"Cincinnati, OH",OH,172967,54021
2017,10/31/2017,"Cincinnati, OH",OH,170553,54021
2017,11/30/2017,"Cincinnati, OH",OH,169253,54021
2017,12/31/2017,"Cincinnati, OH",OH,169920,54021
2018,1/31/2018,"Akron, OH",OH,134483,56111
2018,2/28/2018,"Akron, OH",OH,127650,56111
2018,3/31/2018,"Akron, OH",OH,122983,56111
2018,4/30/2018,"Akron, OH",OH,128067,56111
2018,5/31/2018,"Akron, OH",OH,136217,56111
2018,6/30/2018,"Akron, OH",OH,144800,56111
2018,7/31/2018,"Akron, OH",OH,148050,56111
2018,8/31/2018,"Akron, OH",OH,149417,56111
2018,9/30/2018,"Akron, OH",OH,148600,56111
2018,10/31/2018,"Akron, OH",OH,148600,56111
2018,11/30/2018,"Akron, OH",OH,151350,56111
2018,12/31/2018,"Akron, OH",OH,148583,56111
2018,1/31/2018,"Dayton, OH",OH,126300,56111
2018,2/28/2018,"Dayton, OH",OH,125933,56111
2018,3/31/2018,"Dayton, OH",OH,125033,56111
2018,4/30/2018,"Dayton, OH",OH,132450,56111
2018,5/31/2018,"Dayton, OH",OH,135483,56111
2018,6/30/2018,"Dayton, OH",OH,143083,56111
2018,7/31/2018,"Dayton, OH",OH,147300,56111
2018,8/31/2018,"Dayton, OH",OH,147050,56111
2018,9/30/2018,"Dayton, OH",OH,144700,56111
2018,10/31/2018,"Dayton, OH",OH,139733,56111
2018,11/30/2018,"Dayton, OH",OH,139150,56111
2018,12/31/2018,"Dayton, OH",OH,138167,56111
2018,1/31/2018,"Toledo, OH",OH,108000,56111
2018,2/28/2018,"Toledo, OH",OH,107000,56111
2018,3/31/2018,"Toledo, OH",OH,108000,56111
2018,4/30/2018,"Toledo, OH",OH,114333,56111
2018,5/31/2018,"Toledo, OH",OH,121167,56111
2018,6/30/2018,"Toledo, OH",OH,126167,56111
2018,7/31/2018,"Toledo, OH",OH,130833,56111
2018,8/31/2018,"Toledo, OH",OH,131125,56111
2018,9/30/2018,"Toledo, OH",OH,132792,56111
2018,10/31/2018,"Toledo, OH",OH,126092,56111
2018,11/30/2018,"Toledo, OH",OH,123300,56111
2018,12/31/2018,"Toledo, OH",OH,116933,56111
2018,1/31/2018,"Columbus, OH",OH,193167,56111
2018,2/28/2018,"Columbus, OH",OH,195700,56111
2018,3/31/2018,"Columbus, OH",OH,194333,56111
2018,4/30/2018,"Columbus, OH",OH,195000,56111
2018,5/31/2018,"Columbus, OH",OH,197417,56111
2018,6/30/2018,"Columbus, OH",OH,205083,56111
